Column1,Date, Close _Price,Trading_Volume, Open_Price, High _Price, Low_Price 
438,2022-04-21,1948.20,149700,1960.00,1960.10,1938.00
439,2022-04-20,1955.60,136017,1952.70,1960.90,1941.00
440,2022-04-19,1959.00,176033,1981.20,1985.10,1945.50
441,2022-04-18,1986.40,135491,1978.50,2003.00,1974.40
442,2022-04-14,1974.90,136906,1981.60,1984.00,1962.70
443,2022-04-13,1984.70,128353,1970.50,1985.80,1966.30
444,2022-04-12,1976.10,167267,1957.40,1982.70,1953.00
445,2022-04-11,1948.20,179115,1949.60,1974.60,1942.90
446,2022-04-08,1945.60,138521,1934.30,1952.20,1930.40
447,2022-04-07,1937.80,119672,1928.10,1941.70,1923.30
448,2022-04-06,1923.10,149065,1927.60,1937.60,1916.20
449,2022-04-05,1927.50,142736,1937.30,1948.90,1920.90
450,2022-04-04,1934.00,106062,1927.10,1941.60,1918.20
451,2022-04-01,1923.70,129770,1942.40,1944.50,1921.40
452,2022-03-31,1954.00,143756,1937.30,1955.00,1923.00
453,2022-03-30,1939.00,133201,1924.00,1943.40,1920.10
454,2022-03-29,1918.00,207331,1927.20,1934.40,1893.20
455,2022-03-28,1944.70,106563,1962.50,1965.20,1920.70
456,2022-03-25,1959.80,60137,1963.20,1970.40,1948.20
457,2022-03-24,1967.70,65218,1948.90,1972.50,1942.90
458,2022-03-23,1942.60,48141,1926.30,1953.90,1920.70
459,2022-03-22,1926.70,46165,1941.00,1944.70,1915.50
460,2022-03-21,1934.80,46403,1927.40,1947.20,1922.20
461,2022-03-18,1933.90,34050,1947.90,1950.90,1922.70
462,2022-03-17,1948.20,32640,1933.40,1955.60,1929.00
463,2022-03-16,1909.20,188471,1920.10,1930.10,1895.20
464,2022-03-15,1929.70,208752,1953.70,1956.90,1908.10
465,2022-03-14,1960.80,146870,1988.70,1994.80,1952.00
466,2022-03-11,1985.00,234258,2000.30,2004.00,1960.60
467,2022-03-10,2000.40,279944,1992.80,2015.10,1975.00
468,2022-03-09,1988.20,329822,2060.20,2068.50,1981.00
469,2022-03-08,2043.30,413624,2001.00,2078.80,1985.80
470,2022-03-07,1995.90,345526,1978.50,2007.50,1964.20
471,2022-03-04,1966.60,228205,1938.50,1974.90,1931.50
472,2022-03-03,1935.90,170994,1931.70,1944.60,1923.10
473,2022-03-02,1922.30,221028,1945.30,1951.40,1916.00
474,2022-03-01,1943.80,215091,1908.40,1952.60,1903.00
475,2022-02-28,1900.70,239416,1921.00,1935.20,1892.20
476,2022-02-25,1887.60,220963,1906.50,1925.00,1884.40
477,2022-02-24,1926.30,409954,1911.90,1976.50,1878.60
478,2022-02-23,1910.40,151417,1901.20,1912.90,1891.10
479,2022-02-22,1907.40,323210,1903.50,1918.30,1889.70
480,2022-02-18,1899.80,155484,1901.40,1905.00,1888.00
481,2022-02-17,1902.00,251680,1872.00,1904.00,1869.70
482,2022-02-16,1871.50,136348,1855.50,1874.60,1851.80
483,2022-02-15,1856.20,208428,1873.80,1881.60,1845.40
484,2022-02-14,1869.40,220292,1862.20,1876.50,1851.90
485,2022-02-11,1842.10,232425,1827.00,1867.40,1821.10
486,2022-02-10,1837.40,221886,1834.00,1843.30,1821.80
487,2022-02-09,1836.60,128735,1827.00,1837.10,1825.50
488,2022-02-08,1827.90,138151,1821.50,1829.90,1816.00
489,2022-02-07,1821.80,137112,1808.00,1824.60,1807.50
490,2022-02-04,1807.80,175521,1805.40,1815.80,1792.10
491,2022-02-03,1804.10,168783,1807.40,1809.50,1788.50
492,2022-02-02,1810.30,120057,1800.80,1812.00,1794.60
493,2022-02-01,1801.50,125228,1798.90,1809.70,1796.20
494,2022-01-31,1796.40,134623,1792.80,1800.90,1785.80
495,2022-01-28,1786.60,211839,1799.60,1800.30,1780.60
496,2022-01-27,1795.00,198030,1821.40,1823.80,1792.70
497,2022-01-26,1832.00,146441,1850.70,1852.60,1816.40
498,2022-01-25,1855.00,71595,1846.00,1856.70,1836.80
499,2022-01-24,1844.20,100586,1838.30,1847.20,1831.90
500,2022-01-21,1834.10,66596,1842.60,1845.80,1830.60
501,2022-01-20,1844.90,78202,1842.90,1850.80,1838.40
502,2022-01-19,1845.50,84788,1816.40,1846.10,1811.60
503,2022-01-18,1812.40,347305,1818.70,1822.90,1804.70
504,2022-01-14,1816.50,164913,1822.10,1829.30,1814.20
505,2022-01-13,1821.40,197305,1825.70,1828.30,1811.80
506,2022-01-12,1827.30,173549,1821.30,1828.20,1814.40
507,2022-01-11,1818.50,165152,1801.30,1823.10,1799.70
508,2022-01-10,1798.80,153934,1796.40,1802.00,1789.30
509,2022-01-07,1797.40,218941,1791.00,1798.40,1781.30
510,2022-01-06,1789.20,233180,1810.60,1811.60,1785.40
511,2022-01-05,1825.10,167651,1815.20,1830.70,1808.20
512,2022-01-04,1814.60,162124,1801.10,1817.20,1798.10
513,2022-01-03,1800.10,163300,1830.10,1833.00,1798.20
514,2021-12-31,1828.60,101324,1817.00,1831.40,1815.40
515,2021-12-30,1814.10,110142,1805.60,1818.10,1796.20
516,2021-12-29,1805.80,135650,1806.60,1808.00,1789.10
517,2021-12-28,1810.90,97605,1812.10,1821.60,1805.50
518,2021-12-27,1808.80,80323,1810.20,1814.60,1803.60
519,2021-12-23,1811.70,101178,1805.60,1812.00,1799.00
520,2021-12-22,1802.20,107201,1789.40,1806.30,1785.80
521,2021-12-21,1788.70,131120,1791.40,1801.70,1785.00
522,2021-12-20,1794.60,104146,1800.20,1804.60,1789.00
523,2021-12-17,1804.90,152640,1801.50,1815.70,1796.50
524,2021-12-16,1798.20,164102,1777.90,1800.70,1775.70
525,2021-12-15,1764.50,158071,1771.90,1781.30,1753.00
526,2021-12-14,1772.30,148182,1787.60,1789.80,1766.10
527,2021-12-13,1788.30,103999,1784.20,1792.80,1782.20
528,2021-12-10,1784.80,140032,1776.30,1791.00,1770.40
529,2021-12-09,1776.70,121045,1784.30,1788.40,1773.30
530,2021-12-08,1785.50,106555,1785.10,1794.30,1780.10
531,2021-12-07,1784.70,124583,1779.50,1789.30,1772.40
532,2021-12-06,1779.50,99840,1787.70,1789.00,1776.40
533,2021-12-03,1783.90,170092,1769.40,1788.00,1766.00
534,2021-12-02,1762.70,164492,1783.80,1785.20,1762.20
535,2021-12-01,1784.30,172176,1777.40,1795.70,1773.70
536,2021-11-30,1776.50,234588,1786.90,1811.40,1771.20
537,2021-11-29,1785.20,145347,1795.20,1801.50,1782.00
538,2021-11-26,1788.10,173605,1792.30,1819.30,1781.60
539,2021-11-24,1786.90,101304,1792.30,1798.80,1780.20
540,2021-11-23,1786.30,146754,1808.70,1815.20,1784.30
541,2021-11-22,1809.10,136164,1850.70,1853.00,1805.30
542,2021-11-19,1854.30,61307,1863.80,1870.50,1847.00
543,2021-11-18,1864.00,48241,1871.70,1875.90,1859.40
544,2021-11-17,1872.80,30319,1854.50,1873.10,1853.80
545,2021-11-16,1854.10,212495,1864.90,1879.50,1851.00
546,2021-11-15,1866.60,208217,1872.60,1873.00,1858.50
547,2021-11-12,1868.50,192007,1864.30,1871.40,1847.50
548,2021-11-11,1863.90,178701,1851.50,1868.70,1845.10
549,2021-11-10,1848.30,323266,1834.50,1870.60,1823.00
550,2021-11-09,1830.80,202363,1826.90,1834.80,1821.00
551,2021-11-08,1828.00,180098,1820.60,1828.30,1813.80
552,2021-11-05,1816.80,276580,1792.60,1820.10,1785.30
553,2021-11-04,1793.50,213034,1769.90,1800.30,1769.30
554,2021-11-03,1763.90,248047,1789.20,1789.30,1758.50
555,2021-11-02,1789.40,141590,1794.80,1797.80,1787.40
556,2021-11-01,1795.80,140366,1785.30,1797.50,1780.20
557,2021-10-29,1783.90,248553,1801.50,1802.90,1772.40
558,2021-11-23,1786.30,146754,1808.70,1815.20,1784.30
559,2021-11-22,1809.10,136164,1850.70,1853.00,1805.30
560,2021-11-19,1854.30,61307,1863.80,1870.50,1847.00
561,2021-11-18,1864.00,48241,1871.70,1875.90,1859.40
562,2021-11-17,1872.80,30319,1854.50,1873.10,1853.80
563,2021-11-16,1854.10,212495,1864.90,1879.50,1851.00
564,2021-11-15,1866.60,208217,1872.60,1873.00,1858.50
565,2021-11-12,1868.50,192007,1864.30,1871.40,1847.50
566,2021-11-11,1863.90,178701,1851.50,1868.70,1845.10
567,2021-11-10,1848.30,323266,1834.50,1870.60,1823.00
568,2021-11-09,1830.80,202363,1826.90,1834.80,1821.00
569,2021-11-08,1828.00,180098,1820.60,1828.30,1813.80
570,2021-11-05,1816.80,276580,1792.60,1820.10,1785.30
571,2021-11-04,1793.50,213034,1769.90,1800.30,1769.30
572,2021-11-03,1763.90,248047,1789.20,1789.30,1758.50
573,2021-11-02,1789.40,141590,1794.80,1797.80,1787.40
574,2021-11-01,1795.80,140366,1785.30,1797.50,1780.20
575,2021-10-29,1783.90,248553,1801.50,1802.90,1772.40
576,2021-10-04,1767.60,163944,1762.60,1771.50,1747.70
577,2021-10-01,1758.40,148890,1757.20,1765.20,1749.90
578,2021-09-30,1757.00,237967,1726.00,1765.00,1721.80
579,2021-09-29,1722.90,175420,1734.00,1746.00,1721.10
580,2021-09-28,1737.50,211821,1750.00,1754.30,1727.80
581,2021-09-27,1752.00,135811,1751.80,1760.90,1744.70
582,2021-09-24,1751.70,147736,1743.70,1758.00,1740.20
583,2021-09-23,1749.80,220098,1769.20,1777.10,1737.50
584,2021-09-22,1778.80,169937,1775.00,1788.40,1764.60
585,2021-09-21,1778.20,139900,1765.50,1782.80,1758.30
586,2021-09-20,1763.80,150573,1754.20,1768.40,1742.30
587,2021-09-17,1751.40,180673,1754.60,1767.80,1747.10
588,2021-09-16,1756.70,243613,1795.50,1797.30,1745.50
589,2021-09-15,1794.80,137513,1806.60,1808.50,1791.70
590,2021-09-14,1807.10,193835,1794.80,1810.60,1780.60
591,2021-09-13,1794.40,110870,1789.80,1800.20,1784.40
592,2021-09-10,1792.10,134148,1796.20,1806.00,1788.20
593,2021-09-09,1800.00,152037,1790.90,1803.40,1785.10
594,2021-09-08,1793.50,158104,1796.10,1804.40,1783.10
595,2021-09-07,1798.50,248598,1833.50,1833.50,1793.70
596,2021-09-03,1833.70,181932,1811.50,1836.90,1810.90
597,2021-09-02,1811.50,111099,1816.20,1819.60,1806.50
598,2021-09-01,1816.00,138802,1816.70,1822.70,1810.60
599,2021-08-31,1818.10,162209,1812.20,1821.90,1803.40
600,2021-08-30,1812.20,102579,1821.60,1826.50,1810.00
601,2021-08-27,1819.50,198760,1795.20,1821.90,1785.20
602,2021-08-26,1795.20,131078,1793.00,1800.40,1781.30
603,2021-08-25,1791.00,160525,1805.10,1805.30,1784.00
604,2021-08-24,1808.50,112953,1807.60,1812.20,1802.60
605,2021-08-23,1806.30,150238,1781.20,1809.10,1778.00
606,2021-08-20,1784.00,106495,1782.80,1791.00,1780.00
607,2021-08-19,1783.10,147534,1789.50,1795.00,1774.60
608,2021-08-18,1784.40,131190,1787.80,1795.70,1778.80
609,2021-08-17,1787.80,142476,1789.10,1797.60,1782.10
610,2021-08-16,1789.80,133821,1780.90,1791.30,1772.00
611,2021-08-13,1778.20,140689,1754.40,1781.90,1753.00
612,2021-08-12,1751.80,133990,1752.90,1759.60,1742.60
613,2021-08-11,1753.30,181306,1730.40,1756.70,1724.60
614,2021-08-10,1731.70,178253,1732.00,1739.40,1718.50
615,2021-08-09,1726.50,282388,1765.00,1765.70,1677.90
616,2021-08-06,1763.10,305778,1806.70,1807.00,1759.50
617,2021-08-05,1808.90,166287,1814.90,1817.90,1799.70
618,2021-08-04,1814.50,237140,1813.70,1835.90,1808.30
619,2021-08-03,1814.10,101460,1816.80,1818.20,1809.50
620,2021-08-02,1822.20,157414,1817.00,1823.20,1808.20
621,2021-07-30,1817.20,152236,1832.50,1835.50,1813.10
622,2021-07-29,1835.80,204918,1811.50,1837.50,1810.90
623,2021-07-28,1804.60,195298,1802.40,1813.90,1795.60
624,2021-07-27,1804.00,76707,1801.50,1809.50,1796.90
625,2021-07-26,1803.40,81390,1806.40,1816.10,1800.20
626,2021-07-23,1805.90,88214,1811.50,1814.50,1793.10
627,2021-07-22,1809.20,53343,1807.80,1812.30,1796.00
628,2021-07-21,1807.40,64012,1814.70,1818.10,1798.30
629,2021-07-20,1811.40,216747,1813.50,1825.90,1805.20
630,2021-07-19,1809.20,247651,1811.60,1818.00,1795.00
631,2021-07-16,1815.00,181535,1830.70,1832.70,1809.50
632,2021-07-15,1829.00,168788,1828.70,1835.00,1820.60
633,2021-07-14,1825.00,204998,1808.30,1831.10,1804.90
634,2021-07-13,1809.90,227638,1806.70,1818.00,1798.70
635,2021-07-12,1805.90,188154,1808.50,1811.00,1791.00
636,2021-07-09,1810.60,172928,1803.20,1813.00,1796.60
637,2021-07-08,1800.20,234021,1803.80,1819.50,1793.50
638,2021-07-07,1802.10,168050,1797.00,1810.20,1794.10
639,2021-07-06,1794.20,273015,1787.50,1815.70,1784.70
640,2021-07-02,1783.30,202365,1777.50,1795.90,1774.40
641,2021-07-01,1776.80,167260,1770.80,1783.40,1765.90
642,2021-06-30,1771.60,169111,1761.90,1774.70,1753.20
643,2021-06-29,1763.60,232701,1778.80,1779.20,1750.10
644,2021-06-28,1780.70,158467,1782.00,1786.10,1770.40
645,2021-06-25,1777.80,158121,1775.70,1791.00,1773.60
646,2021-06-24,1776.70,148872,1778.20,1788.60,1772.70
647,2021-06-23,1783.40,175084,1779.10,1795.60,1773.10
648,2021-06-22,1777.40,167293,1783.20,1790.10,1771.20
649,2021-06-21,1782.90,187249,1764.30,1786.90,1764.10
650,2021-06-18,1769.00,254641,1773.90,1797.90,1761.20
651,2021-06-17,1774.80,372368,1812.30,1826.40,1767.90
652,2021-06-16,1861.40,228605,1861.00,1866.00,1804.40
653,2021-06-15,1856.40,152410,1867.80,1870.90,1853.00
654,2021-06-14,1865.90,235708,1879.60,1879.70,1845.70
655,2021-06-11,1879.60,213681,1901.90,1906.20,1876.10
656,2021-06-10,1896.40,244698,1891.40,1903.00,1871.80
657,2021-06-09,1895.50,143891,1894.40,1901.70,1889.30
658,2021-06-08,1894.40,170166,1901.60,1906.90,1885.70
659,2021-06-07,1898.80,142315,1894.30,1902.90,1883.70
660,2021-06-04,1892.00,224522,1872.70,1894.60,1891.60
661,2021-06-03,1873.30,269228,1910.50,1876.00,1872.20
662,2021-06-02,1909.90,160414,1903.00,1911.80,1896.40
663,2021-06-01,1905.00,283146,1901.80,1903.00,1901.60
664,2021-05-28,1905.30,194069,1899.80,1908.80,1884.30
665,2021-05-27,1898.50,203605,1899.30,1901.60,1898.90
666,2021-05-26,1903.80,172696,1902.40,1915.60,1893.00
667,2021-05-25,1900.50,174389,1883.40,1903.70,1900.00
668,2021-05-24,1886.70,51824,1885.60,1890.00,1877.90
669,2021-05-21,1878.90,51799,1880.40,1892.30,1872.50
670,2021-05-20,1883.90,43110,1872.20,1887.20,1866.20
671,2021-05-19,1881.50,387547,1870.20,1874.00,1862.00
672,2021-05-18,1868.00,219676,1867.30,1870.60,1868.80
673,2021-05-17,1867.60,260925,1845.90,1867.90,1866.20
674,2021-05-14,1838.10,222090,1826.40,1847.10,1819.00
675,2021-05-13,1824.00,238443,1816.20,1829.10,1808.40
676,2021-05-12,1822.80,323911,1838.20,1844.70,1813.00
677,2021-05-11,1836.10,294462,1836.20,1839.20,1837.30
678,2021-05-10,1837.60,254657,1835.40,1846.30,1830.50
679,2021-05-07,1831.30,332450,1815.40,1833.40,1830.60
680,2021-05-06,1815.70,277680,1787.00,1816.50,1813.00
681,2021-05-05,1784.30,176172,1778.40,1788.10,1785.40
682,2021-05-04,1776.00,225083,1793.20,1799.50,1769.20
683,2021-05-03,1791.80,198798,1768.10,1794.10,1790.80
684,2021-04-30,1767.70,160763,1772.40,1770.00,1764.90
685,2021-04-29,1768.30,222795,1781.90,1774.50,1771.30
686,2021-04-28,1773.90,190626,1776.40,1782.70,1761.80
687,2021-04-27,1778.80,140469,1781.10,1785.90,1773.90
688,2021-04-26,1780.10,136847,1776.10,1782.40,1780.30
689,2021-04-23,1777.80,171772,1784.00,1796.30,1769.50
690,2021-04-22,1782.00,160685,1794.50,1784.80,1778.70
691,2021-04-21,1793.10,171089,1779.10,1795.90,1790.50
692,2021-04-20,1778.40,165014,1770.50,1780.80,1763.50
693,2021-04-19,1770.60,178114,1778.80,1790.40,1766.60
694,2021-04-16,1780.20,167944,1764.80,1784.70,1760.30
695,2021-04-15,1766.80,193552,1736.60,1766.20,1763.60
696,2021-04-14,1736.30,141968,1746.40,1737.40,1736.10
697,2021-04-13,1747.60,170934,1732.20,1748.10,1744.60
698,2021-04-12,1732.70,122724,1744.50,1733.70,1727.00
699,2021-04-09,1744.80,165011,1756.50,1758.20,1730.80
700,2021-04-08,1758.20,140648,1738.60,1759.40,1733.60
701,2021-04-07,1741.60,118174,1744.40,1744.10,1736.00
702,2021-04-06,1743.00,148878,1729.20,1745.50,1742.20
703,2021-04-05,1728.80,100575,1730.00,1734.40,1721.60
704,2021-04-01,1728.40,166688,1709.00,1732.00,1706.40
705,2021-03-31,1715.60,205346,1685.90,1716.30,1677.30
706,2021-03-30,1686.00,218812,1713.00,1714.80,1678.30
707,2021-03-29,1714.60,171876,1732.40,1734.80,1705.60
708,2021-03-26,1734.70,98882,1727.50,1737.90,1721.20
709,2021-03-25,1727.30,73549,1736.00,1732.20,1722.50
710,2021-03-24,1735.50,68820,1728.20,1739.90,1724.80
711,2021-03-23,1727.50,62567,1741.20,1729.30,1727.70
712,2021-03-22,1740.40,36260,1747.50,1749.20,1728.60
713,2021-03-19,1743.90,36859,1736.30,1748.20,1729.30
714,2021-03-18,1734.60,18942,1745.90,1756.00,1719.10
715,2021-03-17,1727.10,214084,1730.00,1750.60,1722.00
716,2021-03-16,1730.90,170463,1730.70,1740.50,1724.40
717,2021-03-15,1729.20,158839,1726.50,1733.20,1719.20
718,2021-03-12,1719.80,222995,1720.50,1728.00,1696.60
719,2021-03-11,1722.60,197168,1725.00,1738.00,1716.80
720,2021-03-10,1721.80,213679,1714.50,1725.30,1705.60
721,2021-03-09,1716.90,233565,1679.30,1718.70,1676.70
722,2021-03-08,1678.00,258100,1701.60,1712.00,1673.30
723,2021-03-05,1698.50,254927,1695.30,1705.70,1683.00
724,2021-03-04,1700.70,271077,1708.40,1721.60,1687.60
725,2021-03-03,1715.80,251741,1736.50,1739.10,1699.40
726,2021-03-02,1733.60,230514,1722.80,1737.80,1704.60
727,2021-03-01,1723.00,238037,1732.80,1757.40,1717.20
728,2021-02-26,1728.80,351549,1770.90,1734.40,1725.50
729,2021-02-25,1775.40,309165,1804.90,1781.70,1763.90
730,2021-02-24,1797.90,220240,1805.00,1813.00,1782.20
731,2021-02-23,1805.90,187078,1809.30,1815.20,1794.50
732,2021-02-22,1808.40,216129,1782.00,1812.40,1778.60
733,2021-02-19,1777.40,247288,1774.60,1790.90,1759.00
734,2021-02-18,1775.00,220586,1776.00,1775.80,1772.80
735,2021-02-17,1772.80,250909,1793.10,1779.90,1770.60
736,2021-02-16,1799.00,348000,1795.00,1796.10,1793.00
737,2021-02-12,1823.20,169671,1825.40,1825.10,1819.10
738,2021-02-11,1826.80,143597,1844.30,1848.60,1821.70
739,2021-02-10,1842.70,173508,1838.30,1856.60,1834.00
740,2021-02-09,1837.50,151353,1832.40,1849.50,1830.30
741,2021-02-08,1834.20,171978,1818.10,1840.60,1807.30
742,2021-02-05,1813.00,202612,1794.30,1816.00,1792.20
743,2021-02-04,1791.20,269731,1834.50,1835.70,1784.60
744,2021-02-03,1835.10,134552,1838.50,1845.90,1830.10
745,2021-02-02,1833.40,226676,1863.60,1866.30,1830.40
746,2021-02-01,1863.90,237650,1865.00,1876.00,1851.70
747,2021-01-29,1850.30,269474,1845.60,1851.70,1843.80
748,2021-01-28,1841.20,270329,1847.20,1846.10,1843.10
749,2021-01-27,1848.90,163249,1854.30,1847.60,1841.50
750,2021-01-26,1854.80,89895,1858.70,1864.50,1851.10
751,2021-01-25,1859.00,86197,1858.60,1870.90,1850.00
752,2021-01-22,1859.90,74763,1874.00,1874.10,1839.70
753,2021-01-21,1869.30,47567,1875.60,1874.50,1870.80
754,2021-01-20,1870.20,51238,1843.20,1875.60,1865.80
755,2021-01-19,1840.20,324829,1828.80,1845.00,1800.80
756,2021-01-15,1829.90,224725,1847.30,1856.60,1822.10
757,2021-01-14,1851.40,242126,1845.60,1853.60,1843.40
758,2021-01-13,1854.90,203544,1855.00,1859.30,1841.60
759,2021-01-12,1844.20,225729,1845.40,1856.90,1854.30
760,2021-01-11,1850.80,253190,1849.40,1856.00,1817.10
761,2021-01-08,1835.40,422485,1915.20,1918.40,1827.80
762,2021-01-07,1913.60,192365,1921.50,1929.60,1907.50
763,2021-01-06,1908.60,356182,1952.80,1962.50,1902.60
764,2021-01-05,1954.40,192111,1946.00,1957.00,1938.40
765,2021-01-04,1946.60,261675,1908.20,1948.70,1906.10
766,2020-12-31,1895.10,127578,1899.00,1904.90,1889.10
767,2020-12-30,1893.40,128688,1881.80,1899.00,1879.50
768,2020-12-29,1882.90,145905,1878.00,1891.30,1875.60
769,2020-12-28,1880.40,194545,1887.00,1904.10,1873.00
770,2020-12-24,1883.20,87445,1877.30,1887.40,1873.10
771,2020-12-23,1878.10,157856,1865.60,1883.70,1860.90
772,2020-12-22,1870.30,173183,1883.00,1889.40,1863.70
773,2020-12-21,1882.80,226997,1892.90,1912.00,1859.00
774,2020-12-18,1888.90,149960,1891.30,1895.70,1881.90
775,2020-12-17,1890.40,213170,1868.40,1902.00,1865.90
776,2020-12-16,1859.10,196702,1857.70,1870.00,1848.20
777,2020-12-15,1855.30,169218,1830.50,1859.30,1828.50
778,2020-12-14,1832.10,166785,1845.00,1832.70,1828.10
779,2020-12-11,1843.60,150634,1840.00,1851.80,1826.80
780,2020-12-10,1837.40,162513,1843.00,1854.20,1831.50
781,2020-12-09,1838.50,216843,1875.40,1875.90,1828.20
782,2020-12-08,1874.90,147902,1866.10,1879.80,1863.90
783,2020-12-07,1866.00,204259,1841.10,1870.80,1862.10
784,2020-12-04,1840.00,167301,1844.70,1852.70,1832.00
785,2020-12-03,1841.10,177988,1833.90,1847.40,1826.70
786,2020-12-02,1830.20,182809,1819.10,1835.70,1828.20
787,2020-12-01,1818.90,197184,1780.30,1821.10,1778.40
788,2020-11-30,1780.90,235285,1790.80,1793.30,1767.20
789,2020-11-27,1788.10,277091,1812.10,1822.60,1776.50
790,2020-11-25,1811.20,121112,1812.00,1821.70,1804.70
791,2020-11-24,1810.90,125089,1842.60,1813.10,1807.40
792,2020-11-23,1844.10,106315,1875.90,1844.50,1839.60
793,2020-11-20,1872.40,180515,1864.80,1873.90,1868.70
794,2020-11-19,1861.50,217146,1872.00,1866.70,1862.00
795,2020-11-18,1873.90,203979,1879.50,1871.50,1868.20
796,2020-11-17,1885.10,155099,1888.20,1892.70,1876.30
797,2020-11-16,1887.80,217991,1886.60,1898.00,1861.50
798,2020-11-13,1886.20,158776,1875.60,1888.90,1885.30
799,2020-11-12,1873.30,199543,1863.90,1883.00,1860.70
800,2020-11-11,1861.60,201067,1876.10,1882.50,1853.90
801,2020-11-10,1876.40,243090,1864.10,1877.10,1870.90
802,2020-11-09,1854.40,475721,1956.00,1869.30,1861.20
803,2020-11-06,1951.70,233903,1950.00,1961.80,1937.20
804,2020-11-05,1946.80,288663,1903.40,1952.60,1948.00
805,2020-11-04,1896.20,284598,1910.30,1905.80,1897.80
806,2020-11-03,1910.40,166642,1896.40,1911.80,1906.90
807,2020-11-02,1892.50,161958,1877.00,1897.10,1873.30
808,2020-10-30,1879.90,207865,1867.90,1885.90,1875.00
809,2020-10-29,1868.00,219592,1877.50,1885.10,1859.20
810,2020-10-28,1879.20,289026,1909.80,1882.10,1875.70
811,2020-10-27,1911.90,149056,1904.40,1913.80,1898.70
812,2020-10-26,1905.70,161841,1906.00,1911.10,1892.50
813,2020-10-23,1905.20,168148,1906.50,1917.30,1895.20
814,2020-10-22,1904.60,208087,1927.40,1929.40,1894.20
815,2020-10-21,1929.50,194754,1911.60,1936.00,1911.60
816,2020-10-20,1915.40,160356,1906.40,1915.50,1909.00
817,2020-10-19,1911.70,155479,1903.20,1923.40,1900.20
818,2020-10-16,1906.40,144094,1912.70,1918.70,1901.10
819,2020-10-15,1908.90,205615,1906.00,1913.20,1892.70
820,2020-10-14,1907.30,185374,1895.40,1917.50,1885.00
821,2020-10-13,1894.60,260044,1927.30,1930.60,1889.30
822,2020-10-12,1928.90,155906,1935.00,1939.40,1923.80
823,2020-10-09,1926.20,224808,1898.40,1936.80,1898.00
824,2020-10-08,1895.10,179968,1890.60,1905.30,1885.30
825,2020-10-07,1890.80,183295,1882.60,1902.40,1877.10
826,2020-10-06,1908.80,172605,1917.80,1927.00,1902.90
827,2020-10-05,1920.10,176090,1910.90,1924.90,1902.50
828,2020-10-02,1907.60,209696,1911.00,1923.60,1895.20
829,2020-10-01,1916.30,257047,1891.20,1917.90,1890.00
830,2020-09-30,1895.50,256446,1903.20,1908.20,1885.80
831,2020-09-29,1903.20,213482,1886.40,1904.80,1880.80
832,2020-09-28,1882.30,232907,1862.70,1888.20,1851.10
833,2020-09-25,1866.30,226076,1872.70,1879.30,1854.10
834,2020-09-24,1876.90,338361,1866.90,1880.90,1851.00
835,2020-09-23,1868.40,402011,1905.10,1909.90,1856.00
836,2020-09-22,1907.60,279441,1918.10,1925.50,1898.90
837,2020-09-21,1910.60,380526,1957.30,1962.90,1885.40
838,2020-09-18,1962.10,174242,1951.10,1968.20,1951.10
839,2020-09-17,1949.90,263192,1967.60,1969.30,1938.20
840,2020-09-16,1970.50,287073,1961.40,1983.80,1957.20
841,2020-09-15,1966.20,232698,1966.20,1982.40,1955.60
842,2020-09-14,1963.70,196763,1948.90,1972.50,1945.20
843,2020-09-11,1947.90,202859,1953.80,1959.00,1945.70
844,2020-09-10,1964.30,268963,1955.30,1954.90,1949.90
845,2020-09-09,1954.90,224190,1939.40,1959.70,1926.30
846,2020-09-08,1943.20,412083,1938.00,1948.30,1911.70
847,2020-09-04,1934.30,300921,1938.00,1945.90,1923.00
848,2020-09-03,1937.80,300282,1948.90,1956.60,1927.20
849,2020-09-02,1944.70,326130,1976.80,1980.40,1938.90
850,2020-09-01,1978.90,300227,1973.70,2001.20,1969.20
851,2020-08-31,1978.60,242577,1973.90,1985.80,1962.30
852,2020-08-28,1974.90,329609,1937.50,1983.00,1928.20
853,2020-08-27,1932.60,461990,1963.00,1987.00,1914.70
854,2020-08-26,1952.50,338049,1939.00,1963.40,1908.40
855,2020-08-25,1923.10,271641,1935.90,1944.10,1919.10
856,2020-08-24,1939.20,284540,1947.90,1970.30,1930.80
857,2020-08-21,1947.00,352773,1955.60,1963.10,1916.60
858,2020-08-20,1946.50,378970,1934.40,1963.10,1928.90
859,2020-08-19,1970.30,440405,2010.50,2015.60,1930.50
860,2020-08-18,2013.10,358272,1993.60,2024.60,1985.20
861,2020-08-17,1998.70,285580,1956.40,2000.80,1939.10
862,2020-08-14,1949.80,237092,1963.80,1970.00,1939.10
863,2020-08-13,1970.40,346000,1927.30,1974.80,1923.00
864,2020-08-12,1949.00,450394,1921.60,1961.00,1874.20
865,2020-08-11,1946.30,556617,2038.40,2040.50,1911.30
866,2020-08-10,2039.70,248644,2044.80,2060.80,2027.80
867,2020-08-07,2028.00,391017,2076.40,2082.10,2024.80
868,2020-08-06,2069.40,307517,2055.00,2081.80,2049.00
869,2020-08-05,2049.30,361949,2037.00,2070.30,2027.50
870,2020-08-04,2021.00,269790,1993.50,2037.70,1982.60
871,2020-08-03,1986.30,176729,1997.40,2009.50,1975.20
872,2020-07-31,1985.90,275460,1973.60,2005.40,1971.40
873,2020-07-30,1966.80,268606,1986.40,1987.30,1952.30
